gene_selected;gene_evaluated;corr;pvalue;rank;is_on_pathway
GART;GCSAM;-0,166593705;2.3462306117206863e-07;897;0
GART;C2orf69;-0,16654343;2.3661754922258397e-07;898;0
GART;TSHB;-0,166519763;2.3756212314779422e-07;899;0
GART;NDUFB5;0.16647200233872012;2.3947933407754427e-07;900;0
GART;ELOC;0.16645583434173217;2.4013173138356526e-07;901;0
GART;KRTAP5-7;-0,166439336;2.4079923430201416e-07;902;0
GART;COX11;0.16643380148200201;2.410235431265612e-07;903;0
GART;UQCRQ;0.1664274196487372;2.4128245314276916e-07;904;0
GART;PSG8;0.16638615336848836;2.429631071590707e-07;905;0
GART;PCID2;0.16624621668180317;2.4874679633129367e-07;906;0
GART;GPR45;-0,166198419;2.5075257649260505e-07;907;0
GART;NELFCD;0.16606036683569905;2.5663372169067727e-07;908;0
GART;SOX12;0.16605313841929792;2.56945296494302e-07;909;0
GART;PEX5;0.16574935051677736;2.70374780904385e-07;910;0
GART;DDX39A;0.16574564079279377;2.7054288643690174e-07;911;0
GART;SLC16A1;0.16574208632628054;2.7070405104950514e-07;912;0
GART;SHD;0.16546908530459165;2.8336281843993904e-07;913;0
GART;COQ5;0.16532989286438826;2.9003482651051787e-07;914;0
GART;C2orf49;-0,165237686;2.945377842434715e-07;915;0
GART;NKX2-3;-0,165152277;2.987688068129028e-07;916;0
GART;ATG16L1;-0,165146986;2.9903285997532164e-07;917;0
GART;METTL3;0.1650321450669227;3.048192888670235e-07;918;0
GART;RBM12;0.16496155412932084;3.0842953463384504e-07;919;0
GART;FITM1;-0,164777674;3.180283110498797e-07;920;0
GART;HAUS7;-0,164771471;3.183571036378105e-07;921;0
GART;UAP1;0.16466821083549407;3.2387852357260047e-07;922;0
GART;TNPO2;0.16446999050483987;3.347373045564243e-07;923;0
GART;LYPD6;-0,164432817;3.368124277380369e-07;924;0
GART;CHD8;0.1644183787618733;3.3762174008176736e-07;925;0
GART;SETD5;-0,164339833;3.4205744996763873e-07;926;0
GART;NUP205;-0,164334277;3.42373315936575e-07;927;0
GART;ASCL5;-0,164232087;3.482336496989365e-07;928;0
GART;SCAF8;0.16405589111656788;3.585657960148082e-07;929;0
GART;PTDSS1;0.16402910486463065;3.6016218533305436e-07;930;0
GART;BICDL2;-0,163842238;3.714910418411157e-07;931;0
GART;EMSY;0.16382460366410964;3.7257768757368466e-07;932;0
GART;GPBAR1;-0,16381241;3.7333085048699565e-07;933;0
GART;H2BC8;0.16377654502579997;3.7555467414684863e-07;934;0
GART;POC1B;-0,163705184;3.8001745911815313e-07;935;0
GART;MEIOC;-0,163701754;3.8023325716181894e-07;936;0
GART;DENND4C;0.1636394274553592;3.841749278248206e-07;937;0
GART;THOC5;0.16363801974217515;3.8426440837202733e-07;938;0
GART;RRP1;0.16347062145679753;3.950493814111504e-07;939;0
GART;MRPL44;0.16344309129689666;3.9685076418122066e-07;940;0
GART;GTPBP3;0.16333349022713398;4.041010794719571e-07;941;0
GART;NFKBIE;-0,163224572;4.1143255185563156e-07;942;0
GART;ACP1;0.16320953502308208;4.1245472936327625e-07;943;0
GART;RTCB;0.16312961984292743;4.179283455952144e-07;944;0
GART;NME2;-0,163122241;4.1843726015881994e-07;945;0
GART;MGAT4A;-0,163050127;4.2344243256958203e-07;946;0
GART;LURAP1;-0,16299773;4.271151988709653e-07;947;0
GART;TEKT2;-0,162991452;4.275573378011779e-07;948;0
GART;IL17F;-0,162988418;4.2777116397763554e-07;949;0
GART;MSN;-0,162975548;4.2867933436674665e-07;950;0
GART;UTP14A;0.1629152658236794;4.3295782183286803e-07;951;0
GART;SERTAD1;0.16291318604381175;4.3310616532320755e-07;952;0
GART;ITGAD;0,162783949;4.4242083380532575e-07;953;0
GART;TOMM20;0,162762587;4.4397899072019064e-07;954;0
GART;MTIF3;0.16267340587936033;4.5054102880268906e-07;955;0
GART;ITIH4;-0,162664762;4.5118203051487623e-07;956;0
GART;USP20;-0,162662033;4.5138456951268423e-07;957;0
GART;VBP1;-0,162633191;4.535305355095685e-07;958;0
GART;CCDC87;-0,162630866;4.5370396806964383e-07;959;0
GART;STK24;0.16256454287343328;4.5867796082603065e-07;960;0
GART;DPH5;0.16254743543754188;4.59969450414917e-07;961;0
GART;NOTO;-0,162545111;4.6014520341660655e-07;962;0
GART;ZSWIM5;-0,162503483;4.6330361697943157e-07;963;0
GART;NT5C1A;0.1624075241997522;4.7066400063394615e-07;964;0
GART;HNRNPA1;0.1623900008691918;4.72020205519507e-07;965;0
GART;NDUFA11;0.16211963860646086;4.934277343549314e-07;966;0
GART;ESRP1;0.16207817370954464;4.967925533100046e-07;967;0
GART;DYNLT5;-0,161883086;5.129223816265898e-07;968;0
GART;IQGAP1;0.1618585495372251;5.149864150285756e-07;969;0
GART;POLR1F;-0,161487036;5.472326808247596e-07;970;0
GART;CDAN1;0.16148193318135046;5.476888235702209e-07;971;0
GART;PPP1CA;-0,161404125;5.546898821493207e-07;972;0
GART;CRB2;-0,161352549;5.593780654910322e-07;973;0
GART;CHMP7;-0,161337893;5.607172173256392e-07;974;0
GART;ITM2C;-0,161303208;5.63898758622155e-07;975;0
GART;TULP1;-0,16127483;5.665146321951519e-07;976;0
GART;SHANK1;0.16125960684345075;5.679227397906663e-07;977;0
GART;GPC1;-0,161102774;5.826268665080478e-07;978;0
GART;PFDN4;-0,161079958;5.847963365096233e-07;979;0
GART;HAP1;-0,160957839;5.965408092709734e-07;980;0
GART;SEC23B;0.1609435815466954;5.979266506656528e-07;981;0
GART;CPT1A;-0,160925015;5.997360176586256e-07;982;0
GART;ISOC1;-0,160833062;6.08775166301315e-07;983;0
GART;SCNM1;-0,160740333;6.180232421082565e-07;984;0
GART;DBF4B;-0,160739287;6.181283319777879e-07;985;0
GART;PPP2R5C;-0,160689465;6.231537623274117e-07;986;0
GART;PPP1R32;-0,160599486;6.323294748797756e-07;987;0
GART;TP53BP2;-0,160559556;6.364428355715641e-07;988;0
GART;NKX2-5;-0,160537659;6.387094993499277e-07;989;0
GART;ZNF544;0.1604808635321751;6.446249448790968e-07;990;0
GART;NDUFS2;0.1604595053705958;6.468630701483999e-07;991;0
GART;BAX;0.1603701035842034;6.56312916265059e-07;992;0
GART;TFAM;0.16032603070022725;6.61020201538916e-07;993;0
GART;CDH2;-0,160316576;6.620342849436116e-07;994;0
GART;PDK2;-0,160248707;6.693574868537704e-07;995;0
GART;SMPD4;-0,16021296;6.732460090518034e-07;996;0
GART;ZNF658;-0,160212161;6.733331843980501e-07;997;0
GART;METAP1;-0,160158324;6.792311166821205e-07;998;0
GART;HMG20B;0.1600507355983112;6.911671267269933e-07;999;0
GART;CAPN12;0.1600310732683032;6.933701826023477e-07;1000;0
GART;CTSF;-0,159901624;7.0804380208929e-07;1001;0
GART;PLSCR5;-0,159806137;7.190586201843087e-07;1002;0
GART;USP38;-0,159780501;7.220437691457258e-07;1003;0
GART;GBF1;-0,159724941;7.285544843352651e-07;1004;0
GART;CD81;0.15972343811182438;7.287313356178165e-07;1005;0
GART;LDB1;0.15964606181711258;7.378947369380127e-07;1006;0
GART;APEH;-0,159642583;7.38309294350201e-07;1007;0
GART;PCED1B;-0,159614769;7.416320324600893e-07;1008;0
GART;XKR7;-0,159581637;7.456088449133692e-07;1009;0
GART;ZMYND10;-0,159514811;7.536923040286724e-07;1010;0
GART;KANSL2;-0,159494579;7.561561677939809e-07;1011;0
GART;FAM171B;-0,159419177;7.654072954539128e-07;1012;0
GART;LTV1;0,15924336;7.874031774916665e-07;1013;0
GART;PEF1;-0,159207812;7.919236571996776e-07;1014;0
GART;NDUFS5;0.15913535571588355;8.012151873597211e-07;1015;0
GART;UBR4;-0,159128541;8.020944244733997e-07;1016;0
GART;NFKB1;0.15903983170548702;8.136251384289643e-07;1017;0
GART;GTF2I;0.15902844877760294;8.151162122779585e-07;1018;0
GART;NDUFA2;0.1589930655878598;8.197679289377425e-07;1019;0
GART;IGFN1;-0,158960208;8.241104247093076e-07;1020;0
GART;NPM3;-0,158945711;8.260334744195454e-07;1021;0
GART;TENT5C;-0,158738737;8.539629265595647e-07;1022;0
GART;CPB1;-0,158706055;8.58455200714133e-07;1023;0
GART;MORF4L1;0.15869996725416255;8.592945604690628e-07;1024;0
GART;NCR2;-0,158679877;8.620699204412403e-07;1025;0
GART;RTL5;-0,158621431;8.701931857763286e-07;1026;0
GART;CCDC43;-0,158581331;8.758091769818726e-07;1027;0
GART;CRISP3;-0,158476753;8.906194213095105e-07;1028;0
GART;METTL16;0.15844489124052474;8.951792890728827e-07;1029;0
GART;GLCE;-0,158430815;8.972009654679147e-07;1030;0
GART;DMRTA2;-0,158394701;9.024078401135992e-07;1031;0
GART;ATP23;-0,158372176;9.056701263605305e-07;1032;0
GART;EIF2B5;-0,158315874;9.138741435040767e-07;1033;0
GART;MRRF;0.15789542342328805;9.774382778838475e-07;1034;0
GART;SAE1;0.15781520845026412;9.900386171767026e-07;1035;0
GART;PSMB7;-0,157705646;1.0075013135316386e-06;1036;0
GART;VPS33B;0.15765539882305724;1.0156087703240165e-06;1037;0
GART;RNF103;-0,15762256;1.0209410948382603e-06;1038;0
GART;DYRK1A;0.15757820732522826;1.0281858761436377e-06;1039;0
GART;NUP188;0.15749380631747592;1.0421089315740758e-06;1040;0
GART;GALNT12;-0,157450163;1.0493792741018155e-06;1041;0
GART;TBC1D30;-0,157417176;1.0549068399268603e-06;1042;0
GART;FGFR1;-0,157316591;1.0719348653666179e-06;1043;0
GART;FRS2;-0,157204352;1.0912476147896432e-06;1044;0
GART;FLT3LG;0.1571902102063212;1.0937044559472757e-06;1045;0
GART;LYPD5;0.1570192850391442;1.1238236679010543e-06;1046;0
GART;OAZ1;0.15698328865746436;1.1302674994517648e-06;1047;0
GART;CBARP;0.15690689466020105;1.1440608541280069e-06;1048;0
GART;METTL7A;-0,156903219;1.1447284973764966e-06;1049;0
GART;RPAIN;-0,156898425;1.1455999896435241e-06;1050;0
GART;SMNDC1;-0,156856206;1.1533019974205442e-06;1051;0
GART;PCBP4;-0,156817495;1.160407808206327e-06;1052;0
GART;TRIM32;-0,156766972;1.1697451553089246e-06;1053;0
GART;F3;-0,156766277;1.1698740245511167e-06;1054;0
GART;RIOX2;-0,156694409;1.183282038137359e-06;1055;0
GART;MARK3;-0,156675237;1.1868836477790735e-06;1056;0
GART;SLC9A4;-0,156652799;1.1911121739372813e-06;1057;0
GART;PSMD6;-0,156643173;1.1929307964944641e-06;1058;0
GART;OR4A47;-0,156605064;1.2001564328508093e-06;1059;0
GART;ADAM30;-0,156544197;1.2117844147534513e-06;1060;0
GART;METTL7B;-0,156531389;1.2142450434422016e-06;1061;0
GART;TBCK;0.15643047496285042;1.2338003178838377e-06;1062;0
GART;AGFG1;0.1563945609093849;1.2408325346222686e-06;1063;0
GART;PLPPR5;-0,156394274;1.2408888966168234e-06;1064;0
GART;POLR1G;0.15636504394488515;1.246640964076867e-06;1065;0
GART;LETM1;0.15634272661672918;1.2510499568596278e-06;1066;0
GART;MTMR9;0.1563141950625125;1.2567084429470827e-06;1067;0
GART;ZNF385A;-0,156232847;1.272977053248635e-06;1068;0
GART;DRAP1;0.15623140539742394;1.273267090071586e-06;1069;0
GART;POU5F2;-0,15619361;1.280895945473284e-06;1070;0
GART;NSMCE1;0.1561581695737845;1.2880893790995515e-06;1071;0
GART;NIBAN2;0.15605733178878692;1.3087694626622053e-06;1072;0
GART;MT2A;-0,156026474;1.3151612490888127e-06;1073;0
GART;NDUFA8;0.1560243780050783;1.3155965670977145e-06;1074;0
GART;COQ7;0.15599879917274698;1.3209193495126626e-06;1075;0
GART;RDM1;-0,155974063;1.326086376410399e-06;1076;0
GART;CMTM5;-0,155944525;1.3322820046080372e-06;1077;0
GART;NDUFA3;0.1559330859620461;1.3346888042524562e-06;1078;0
GART;SMC6;0.15586743108911125;1.3485836260583625e-06;1079;0
GART;ADGRG7;-0,155743455;1.3752008729069596e-06;1080;0
GART;REEP4;0.15568898212218488;1.387054921837421e-06;1081;0
GART;SDC1;-0,155661039;1.3931736184847195e-06;1082;0
GART;DDX1;0.15564799762486506;1.3960382969258875e-06;1083;0
GART;GLE1;-0,15557142;1.4129731930941157e-06;1084;0
GART;SLC35F3;-0,155550639;1.4176027570013067e-06;1085;0
GART;PHYHIPL;-0,155489566;1.4312930147540313e-06;1086;0
GART;MAP4K2;-0,155462113;1.4374883253549158e-06;1087;0
GART;IL36A;-0,155418504;1.4473822753289305e-06;1088;0
GART;HNRNPUL2;-0,155300683;1.4744414073525417e-06;1089;0
GART;EIF4G2;0.15526931066153923;1.4817280426294058e-06;1090;0
GART;RPA2;-0,155245708;1.4872327140741304e-06;1091;0
GART;PDHB;0.1551796938480469;1.5027334112305952e-06;1092;0
GART;DNAJC24;0.15517461862447293;1.5039315105568893e-06;1093;0
GART;IFITM5;0.15514761082853878;1.510322633300826e-06;1094;0
GART;ZACN;-0,155123756;1.5159892767124325e-06;1095;0
GART;PIAS3;-0,155089089;1.5242609058518199e-06;1096;0
GART;CTNS;0.15507934074242824;1.5265945169122017e-06;1097;0
GART;ZNF709;0.15494462190100905;1.559199212404281e-06;1098;0
GART;NDUFS8;0.15492460788521698;1.5640996726514635e-06;1099;0
GART;KCMF1;-0,15492373;1.5643150108824635e-06;1100;0
GART;DKC1;0.15491045130561795;1.5675748539924863e-06;1101;0
GART;TXNIP;0.15474462363975452;1.6088383435023795e-06;1102;0
GART;CS;0.1547399060372559;1.6100273578679302e-06;1103;0
GART;VPS33A;0.15466088829224797;1.6300686268758848e-06;1104;0
GART;CUX2;-0,154648353;1.633270001460391e-06;1105;0
GART;LMNB1;-0,15463601;1.6364279944852968e-06;1106;0
GART;MRPS31;0.1545750470407434;1.6521118133969427e-06;1107;0
GART;CIZ1;-0,154460797;1.6818942335054666e-06;1108;0
GART;ZNF691;-0,154448855;1.685036798473919e-06;1109;0
GART;TUBGCP5;-0,154441454;1.6869871933899366e-06;1110;0
GART;FAHD2A;-0,154363357;1.707700964515242e-06;1111;0
GART;SPAG9;-0,154304326;1.7235197812150002e-06;1112;0
GART;ZDHHC15;-0,154287482;1.7280590011985456e-06;1113;0
GART;ATXN7;0.15428647023951775;1.72833212330676e-06;1114;0
GART;TM4SF4;-0,154149741;1.7656130734404764e-06;1115;0
GART;INAFM1;0.15414951936489413;1.7656740920662212e-06;1116;0
GART;CSH2;-0,154120519;1.7736802961157205e-06;1117;0
GART;MCOLN2;-0,15408767;1.7827908502713014e-06;1118;0
GART;KIF15;-0,154072508;1.7870113376596362e-06;1119;0
GART;PTH;-0,154069418;1.787872718766783e-06;1120;0
GART;KANK3;0.15401810124981774;1.8022344503124079e-06;1121;0
GART;TMEM53;-0,154007721;1.8051528833458077e-06;1122;0
GART;RBFA;0.15397602366590146;1.8140931013343194e-06;1123;0
GART;COX17;0.1539424403193765;1.8236115177812193e-06;1124;0
GART;SOCS3;-0,153915562;1.8312640682266828e-06;1125;0
GART;APEX2;-0,153860905;1.8469206026701558e-06;1126;0
GART;SCPEP1;-0,153758267;1.8766690015443909e-06;1127;0
GART;ATOH7;-0,153737379;1.8827791930224275e-06;1128;0
GART;SELENOI;0.15370278376031596;1.8929409688289664e-06;1129;0
GART;PAF1;-0,153613336;1.9194593364410313e-06;1130;0
GART;NCOA2;0.1535824396125519;1.9287016241994147e-06;1131;0
GART;SNAI2;-0,153534178;1.943224114856326e-06;1132;0
GART;MICU1;0.15350961120009057;1.9506566097773796e-06;1133;0
GART;PAQR8;-0,153486968;1.9575313918142442e-06;1134;0
GART;UQCC1;0.15348223481459924;1.958971373231094e-06;1135;0
GART;TERF1;-0,153480263;1.959571499966036e-06;1136;0
GART;GFPT2;-0,153467844;1.9633556779691003e-06;1137;0
GART;PELP1;0.15344287983335725;1.9709838626198015e-06;1138;0
GART;MED25;0.1533879245985472;1.9878763526507515e-06;1139;0
GART;FOXRED2;-0,153376603;1.9913736416338793e-06;1140;0
GART;SLC52A2;0,153351939;1.999012882727585e-06;1141;0
GART;TARDBP;0.15329029726038473;2.0182286927012284e-06;1142;0
GART;TTL;-0,153243465;2.0329462146390345e-06;1143;0
GART;GUK1;0.15321673144639195;2.041393438090646e-06;1144;0
GART;MAP2K3;0.15298269519622593;2.1167959593859714e-06;1145;0
GART;TNFRSF1B;-0,152936057;2.1321378513947306e-06;1146;0
GART;BLVRB;0.15293158721017924;2.1336137736889924e-06;1147;0
GART;NIPBL;0.15291571618729305;2.1388623806754184e-06;1148;0
GART;SFTPB;-0,152854751;2.1591391502300628e-06;1149;0
GART;PEX19;0.15274067889389834;2.197575207774717e-06;1150;0
GART;NDUFB10;0.15269094868101102;2.2145361373435907e-06;1151;0
GART;CSKMT;-0,152508393;2.277880765204488e-06;1152;0
GART;PPM1F;0.1524845373421127;2.286285683637411e-06;1153;0
GART;MTFMT;0.15238285681987357;2.3224444905999304e-06;1154;0
GART;NUP35;-0,152305322;2.350384623196187e-06;1155;0
GART;MRE11;0.15228804884650513;2.3566527433994527e-06;1156;0
GART;CCDC88B;-0,152284926;2.3577875732750602e-06;1157;0
GART;UPF1;0.1522263165285951;2.3791858408368104e-06;1158;0
GART;SELENOK;-0,152149707;2.4074367208186267e-06;1159;0
GART;TUBA1C;-0,152109238;2.422489670293798e-06;1160;0
GART;OR6C4;-0,152021275;2.455520352157215e-06;1161;0
GART;SNAP23;0.15195734646711762;2.4797963075215396e-06;1162;0
GART;SWT1;-0,151947947;2.4833850161877246e-06;1163;0
GART;ZNF511;-0,151852591;2.52007385676674e-06;1164;0
GART;BIN1;-0,151832459;2.527885927723142e-06;1165;0
GART;ZNF217;0.15177761279545432;2.549286510296985e-06;1166;0
GART;CEP126;-0,151723103;2.570727621487279e-06;1167;0
GART;EXOC6B;-0,151680361;2.5876612025337513e-06;1168;0
GART;TBRG4;0.1516676288321728;2.5927257777214336e-06;1169;0
GART;NINL;0.15164034230280649;2.6036121836947e-06;1170;0
GART;KIF18B;-0,151486354;2.6658740152643107e-06;1171;0
GART;BPTF;0.15144881819230205;2.6812659013253063e-06;1172;0
GART;OTX1;-0,15144104;2.6844660028705843e-06;1173;0
GART;CNTF;-0,151439974;2.684904942579868e-06;1174;0
GART;MRPL58;0.15124489131060745;2.7663861773551783e-06;1175;0
GART;VIPR1;-0,151241138;2.7679770453614197e-06;1176;0
GART;NAALADL1;-0,151240276;2.768342448019552e-06;1177;0
GART;BPIFB4;-0,151215811;2.778733445215473e-06;1178;0
GART;OLIG3;-0,151202535;2.7843878367559916e-06;1179;0
GART;CPOX;0.15115665606111922;2.80401314818523e-06;1180;0
GART;ZNF711;-0,151153337;2.8054378860759453e-06;1181;0
GART;CPNE2;-0,151130848;2.81511110425743e-06;1182;0
GART;SPATC1;0.15111794801502448;2.8206740608250676e-06;1183;0
GART;EXOC6;0.1511014541810734;2.827802199622213e-06;1184;0
GART;TCF7L2;0.15104030518446737;2.8543798431669023e-06;1185;0
GART;C1orf74;-0,150939872;2.898551872970753e-06;1186;0
GART;LACRT;-0,150937786;2.8994760442493985e-06;1187;0
GART;CENPN;0.15078073777570444;2.969885158733767e-06;1188;0
GART;SLC43A1;-0,150698306;3.0074940065975543e-06;1189;0
GART;ACACB;-0,15066519;3.0227308632677002e-06;1190;0
GART;PRKAR2A;-0,150578375;3.063027238864876e-06;1191;0
GART;IPO7;0.15055054319188985;3.0760541568133297e-06;1192;0
GART;SPATS1;-0,150504558;3.0976945375555647e-06;1193;0
GART;AKT2;0.1504652908985514;3.116288537137809e-06;1194;0
GART;IRF2BP1;0.1504114355340893;3.141964538903016e-06;1195;0
GART;MRPS30;0.15040708507132272;3.1440474797221247e-06;1196;0
GART;ARL8B;0.15038357104650263;3.155328576540456e-06;1197;0
GART;ARHGEF16;-0,15037;3.161857219868803e-06;1198;0
GART;GMFB;-0,150313553;3.1891505315100927e-06;1199;0
GART;GDI2;0.15027663034793895;3.2071253526319317e-06;1200;0
GART;NDUFAF6;0.15027131998601367;3.209718534841295e-06;1201;0
GART;STMN1;0.15014848496408195;3.2702653710137085e-06;1202;0
GART;C17orf50;-0,150140685;3.2741465924471954e-06;1203;0
GART;CALM1;-0,150089644;3.2996547847446498e-06;1204;0
GART;OR4D1;-0,150064285;3.312398595517918e-06;1205;0
GART;SLC22A15;-0,150049676;3.3197614345420774e-06;1206;0
GART;OBSCN;0.15004630396348106;3.3214634139825146e-06;1207;0
GART;DNAJA3;0.15002638503277746;3.3315328323953e-06;1208;0
GART;TMEM263;-0,150023776;3.332854001140092e-06;1209;0
GART;ARMH1;-0,149987081;3.351487747698627e-06;1210;0
GART;ERP44;-0,149923031;3.384251483389896e-06;1211;0
GART;G6PC1;-0,149921881;3.384842329857091e-06;1212;0
GART;BTAF1;0.14988107168020134;3.405881090025235e-06;1213;0
GART;ARL4C;-0,149799549;3.4482842410762944e-06;1214;0
GART;PGLS;0.14971891503975307;3.4907221789449217e-06;1215;0
GART;NR0B2;-0,149715882;3.492328269039913e-06;1216;0
GART;ALG5;-0,149696826;3.5024346831351384e-06;1217;0
GART;POGLUT1;-0,149693139;3.5043932291214655e-06;1218;0
GART;GNRHR;-0,149684375;3.5090530986288444e-06;1219;0
GART;BATF3;0.14962145918231665;3.542680978050984e-06;1220;0
GART;DCAF15;0,149592512;3.5582562195665164e-06;1221;0
GART;IFITM2;0.14958221874256178;3.563810481398483e-06;1222;0
GART;PARM1;-0,149535853;3.588932307632411e-06;1223;0
GART;PLAAT5;-0,149523178;3.5958293422731837e-06;1224;0
GART;LALBA;-0,1494935;3.612027661331251e-06;1225;0
GART;TUFM;0.14948234153184062;3.618136292290916e-06;1226;0
GART;SON;-0,149428651;3.6476668075433854e-06;1227;0
GART;GTF3C5;0.1493833879449263;3.6727409272637948e-06;1228;0
GART;WDR91;0.14936473244135234;3.6831234105877565e-06;1229;0
GART;HMBOX1;0.14932613075909845;3.704695963299154e-06;1230;0
GART;MSRB3;-0,149281377;3.7298581870823355e-06;1231;0
GART;RDH16;-0,149276408;3.732661860155749e-06;1232;0
GART;EML6;-0,149250914;3.747078515507108e-06;1233;0
GART;ATP5MC1;-0,149231943;3.7578412783774216e-06;1234;0
GART;SULT1B1;-0,149216158;3.766819354318643e-06;1235;0
GART;PSMB4;-0,149181036;3.786868855658735e-06;1236;0
GART;TRABD;0.14914602020932322;3.8069593984565737e-06;1237;0
GART;SF3B1;-0,149068255;3.851942979161735e-06;1238;0
GART;SYT13;-0,149063212;3.8548778755033074e-06;1239;0
GART;RFC5;0.1490092506659592;3.886413583267908e-06;1240;0
GART;SERPINA5;0.14899509584290105;3.894726641545582e-06;1241;0
GART;OR4D2;-0,148925139;3.936062335050215e-06;1242;0
GART;COPG1;-0,148859784;3.975058194899156e-06;1243;0
GART;CD36;-0,148817346;4.0005773866794375e-06;1244;0
GART;MZT2A;-0,148771543;4.028296239841761e-06;1245;0
GART;DOK1;-0,148760033;4.035290494456531e-06;1246;0
GART;MTIF2;0.14873728117960827;4.04915078506542e-06;1247;0
GART;TMEM168;0.1487317946244865;4.05249991049805e-06;1248;0
GART;C1orf105;-0,148669531;4.090693518083367e-06;1249;0
GART;BEND6;-0,148606845;4.129493497374971e-06;1250;0
GART;RBM42;-0,148565029;4.1555716512628464e-06;1251;0
GART;TUSC2;-0,148561533;4.157758795702916e-06;1252;0
GART;KCNC4;-0,148549084;4.16555674299057e-06;1253;0
GART;ATP5IF1;-0,148407713;4.255098403946688e-06;1254;0
GART;RASGRP2;-0,148405816;4.2563128149151856e-06;1255;0
GART;TMEM9B;-0,14838513;4.269571957298115e-06;1256;0
GART;ABRAXAS2;0.14837773160952605;4.27432339540864e-06;1257;0
GART;ZNFX1;-0,148303804;4.3220835423868996e-06;1258;0
GART;NAT8;-0,148297466;4.326201737758525e-06;1259;0
GART;AKIRIN1;-0,148193902;4.394029174728918e-06;1260;0
GART;LIG1;0.14815534691376833;4.419538727123846e-06;1261;0
GART;GBX1;0.14811854101865726;4.444023318839513e-06;1262;0
GART;NOSIP;0.14811671789325986;4.445239493295206e-06;1263;0
GART;ITGB1;-0,148054245;4.487107219849203e-06;1264;0
GART;FAM20B;-0,14804039;4.496443150013485e-06;1265;0
GART;FCHO2;0.14799783317930915;4.525236290420562e-06;1266;0
GART;B3GAT3;-0,147966519;4.546535451128733e-06;1267;0
GART;SMARCA4;0.14793358138342694;4.569042257441904e-06;1268;0
GART;TTC23;0.1479127384152189;4.5833396166785974e-06;1269;0
GART;TALDO1;0.14787878412312533;4.60672244180802e-06;1270;0
GART;TPP2;-0,147856202;4.622337027547059e-06;1271;0
GART;CCT3;-0,147774997;4.678905858646241e-06;1272;0
GART;GIPC1;0.14777240640333975;4.68072103397706e-06;1273;0
GART;KRIT1;0.14775953172074044;4.689753671907538e-06;1274;0
GART;NUFIP1;-0,14775915;4.690022011642764e-06;1275;0
GART;ROMO1;0.1476923632938184;4.737148785168356e-06;1276;0
GART;EXTL3;-0,147544949;4.84277784655986e-06;1277;0
GART;HYAL1;-0,147519435;4.861286957553536e-06;1278;0
GART;TWF1;-0,147489023;4.883437564809526e-06;1279;0
GART;FURIN;0.14746655066922015;4.899867170464338e-06;1280;0
GART;GAPDH;0.14745820022665668;4.905985730801322e-06;1281;0
GART;EPN1;0.14726107325257032;5.052565220166242e-06;1282;0
GART;ATF3;-0,14724982;5.0610578937995374e-06;1283;0
GART;CFAP57;-0,147240753;5.0679111425208035e-06;1284;0
GART;SPOPL;-0,147163466;5.126685171434874e-06;1285;0
GART;NDST1;-0,147135288;5.148274901634479e-06;1286;0
GART;DPH2;0.14709735471267985;5.177476815281549e-06;1287;0
GART;TRIR;0.14709169210371012;5.1818495789319905e-06;1288;0
GART;KCNJ11;-0,147077812;5.192583123491563e-06;1289;0
GART;DENND2C;-0,147022476;5.235585233960083e-06;1290;0
GART;SMIM3;-0,146936967;5.302706306850694e-06;1291;0
GART;TBC1D8;-0,146916613;5.318803859417408e-06;1292;0
GART;CYP26C1;-0,14691395;5.32091352172468e-06;1293;0
GART;FERMT3;-0,146863289;5.3611996975220955e-06;1294;0
GART;MT1B;0.1468301783835339;5.387686319202129e-06;1295;0
GART;AMOT;-0,146789222;5.4206225825154655e-06;1296;0
GART;KDF1;-0,146770893;5.43542448527608e-06;1297;0
GART;ATP1B4;-0,146719765;5.476919165857054e-06;1298;0
GART;PISD;0.1466938834812856;5.498038878618024e-06;1299;0
GART;RNASE8;0.14648998091094328;5.6671730361155e-06;1300;0
GART;LTBP3;-0,146386595;5.754819035923124e-06;1301;0
GART;NLN;-0,146343857;5.791427225412282e-06;1302;0
GART;LGALS3BP;-0,146300397;5.828881868505066e-06;1303;0
GART;GLS2;-0,146279669;5.846827520735597e-06;1304;0
GART;MEF2C;0.1462447845457722;5.877148194476671e-06;1305;0
GART;FDXR;0.14622903072464616;5.890890198644448e-06;1306;0
GART;FOXA3;0.14620923098338995;5.908204993197224e-06;1307;0
GART;BATF;0.1461872400173581;5.927493004601088e-06;1308;0
GART;CACNA2D1;-0,146178971;5.934761587292892e-06;1309;0
GART;LRTM1;-0,146169116;5.9434345631224435e-06;1310;0
GART;POLH;-0,146113901;5.992253725557309e-06;1311;0
GART;USP9X;-0,146053369;6.046213603823692e-06;1312;0
GART;DUSP19;-0,14599023;6.102992573029569e-06;1313;0
GART;C5orf15;-0,145966846;6.1241501258125655e-06;1314;0
GART;SLC7A11;0.14589361594914735;6.19086217041152e-06;1315;0
GART;PRG4;-0,145863698;6.218316352407314e-06;1316;0
GART;TMEM174;-0,145858536;6.2230650930840164e-06;1317;0
GART;KDM8;0.14579672674297983;6.280194738989502e-06;1318;0
GART;ASTL;-0,145731557;6.340972666468662e-06;1319;0
GART;PSMD10;-0,145722651;6.349322485944314e-06;1320;0
GART;TBCC;-0,14569228;6.377874758087846e-06;1321;0
